created,id,option__id,option__key,option__value,option__vote,person__bioguideid,person__birthday,person__cspanid,person__firstname,person__gender,person__gender_label,person__id,person__lastname,person__link,person__middlename,person__name,person__namemod,person__nickname,person__osid,person__pvsid,person__sortname,person__twitterid,person__youtubeid,person_role__caucus,person_role__congress_numbers,person_role__current,person_role__description,person_role__district,person_role__enddate,person_role__id,person_role__leadership_title,person_role__party,person_role__person,person_role__phone,person_role__role_type,person_role__role_type_label,person_role__senator_class,person_role__senator_rank,person_role__startdate,person_role__state,person_role__title,person_role__title_long,person_role__website,vote__category,vote__category_label,vote__chamber,vote__chamber_label,vote__congress,vote__created,vote__id,vote__link,vote__missing_data,vote__number,vote__question,vote__question_details,vote__related_amendment,vote__related_bill,vote__required,vote__result,vote__session,vote__source,vote__source_label,vote__total_minus,vote__total_other,vote__total_plus,vote__vote_type,voter_type,voter_type_label
2014-12-11T21:37:00,30539256,444749,+,Yea,116058,D000598,1944-04-13,85595,Susan,female,Female,400097,Davis,https://www.govtrack.us/congress/members/susan_davis/400097,A.,Rep. Susan Davis [D-CA53],,,N00009604,8168,"Davis, Susan (Rep.) [D-CA53]",RepSusanDavis,,,[113],True,Representative for California's 53rd congressional district,53,2015-01-03,42722,,Democrat,400097,202-225-2040,representative,Representative,,,2013-01-03,CA,Rep.,Representative,http://www.house.gov/susandavis,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539466,444750,-,Nay,116058,D000191,1947-05-27,6068,Peter,male,Male,400100,DeFazio,https://www.govtrack.us/congress/members/peter_defazio/400100,A.,Rep. Peter DeFazio [D-OR4],,,N00007781,27037,"DeFazio, Peter (Rep.) [D-OR4]",RepPeterDeFazio,PeterDeFazio,,[113],True,Representative for Oregon's 4th congressional district,4,2015-01-03,42724,,Democrat,400100,202-225-6416,representative,Representative,,,2013-01-03,OR,Rep.,Representative,http://defazio.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539467,444750,-,Nay,116058,D000197,1957-07-29,90293,Diana,female,Female,400101,DeGette,https://www.govtrack.us/congress/members/diana_degette/400101,L.,Rep. Diana DeGette [D-CO1],,,N00006134,561,"DeGette, Diana (Rep.) [D-CO1]",RepDianaDeGette,RepDianaDeGette,,[113],True,Representative for Colorado's 1st congressional district,1,2015-01-03,42725,,Democrat,400101,202-225-4431,representative,Representative,,,2013-01-03,CO,Rep.,Representative,http://degette.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539468,444750,-,Nay,116058,D000216,1943-03-02,19040,Rosa,female,Female,400103,DeLauro,https://www.govtrack.us/congress/members/rosa_delauro/400103,L.,Rep. Rosa DeLauro [D-CT3],,,N00000615,26788,"DeLauro, Rosa (Rep.) [D-CT3]",RosaDeLauro,rosadelauro,,[113],True,Representative for Connecticut's 3rd congressional district,3,2015-01-03,42726,,Democrat,400103,202-225-3661,representative,Representative,,,2013-01-03,CT,Rep.,Representative,http://delauro.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539261,444749,+,Yea,116058,D000600,1961-09-25,1003562,Mario,male,Male,400108,Diaz-Balart,https://www.govtrack.us/congress/members/mario_diaz_balart/400108,,Rep. Mario Diaz-Balart [R-FL25],,,N00025337,24312,"Diaz-Balart, Mario (Rep.) [R-FL25]",MarioDB,MarioDiazBalart,,[113],True,Representative for Florida's 25th congressional district,25,2015-01-03,42727,,Republican,400108,202-225-4211,representative,Representative,,,2013-01-03,FL,Rep.,Representative,http://mariodiazbalart.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539262,444749,+,Yea,116058,D000355,1926-07-08,470,John,male,Male,400110,Dingell,https://www.govtrack.us/congress/members/john_dingell/400110,D.,Rep. John Dingell [D-MI12],,,N00001783,26917,"Dingell, John (Rep.) [D-MI12]",John_Dingell,,,[113],True,Representative for Michigan's 12th congressional district,12,2015-01-03,42728,,Democrat,400110,202-225-4071,representative,Representative,,,2013-01-03,MI,Rep.,Representative,http://dingell.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539473,444750,-,Nay,116058,D000399,1946-10-06,36810,Lloyd,male,Male,400111,Doggett,https://www.govtrack.us/congress/members/lloyd_doggett/400111,A.,Rep. Lloyd Doggett [D-TX35],,,N00006023,21689,"Doggett, Lloyd (Rep.) [D-TX35]",RepLloydDoggett,doggett,,[113],True,Representative for Texas's 35th congressional district,35,2015-01-03,42729,,Democrat,400111,202-225-4865,representative,Representative,,,2013-01-03,TX,Rep.,Representative,http://doggett.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539474,444750,-,Nay,116058,D000482,1953-08-05,36774,Michael,male,Male,400114,Doyle,https://www.govtrack.us/congress/members/michael_doyle/400114,F.,Rep. Michael “Mike” Doyle [D-PA14],Jr.,Mike,N00001373,21853,"Doyle, Michael “Mike” (Rep.) [D-PA14]",USRepMikeDoyle,CongressmanDoyle,,[113],True,Representative for Pennsylvania's 14th congressional district,14,2015-01-03,42730,,Democrat,400114,202-225-2135,representative,Representative,,,2013-01-03,PA,Rep.,Representative,http://doyle.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539476,444750,-,Nay,116058,D000533,1947-07-21,6114,John,male,Male,400116,Duncan,https://www.govtrack.us/congress/members/john_duncan/400116,J.,Rep. John “Jimmy” Duncan [R-TN2],Jr.,Jimmy,N00003209,27069,"Duncan, John “Jimmy” (Rep.) [R-TN2]",RepJohnDuncanJr,RepJohnDuncan,,[113],True,Representative for Tennessee's 2nd congressional district,2,2015-01-03,43153,,Republican,400116,202-225-5435,representative,Representative,,,2013-01-03,TN,Rep.,Representative,http://duncan.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539479,444750,-,Nay,116058,E000179,1947-02-18,6109,Eliot,male,Male,400122,Engel,https://www.govtrack.us/congress/members/eliot_engel/400122,L.,Rep. Eliot Engel [D-NY16],,,N00001003,26972,"Engel, Eliot (Rep.) [D-NY16]",RepEliotEngel,engel2161,,[113],True,Representative for New York's 16th congressional district,16,2015-01-03,42732,,Democrat,400122,202-225-2464,representative,Representative,,,2013-01-03,NY,Rep.,Representative,http://engel.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539481,444750,-,Nay,116058,E000215,1942-12-13,26130,Anna,female,Female,400124,Eshoo,https://www.govtrack.us/congress/members/anna_eshoo/400124,G.,Rep. Anna Eshoo [D-CA18],,,N00007335,26741,"Eshoo, Anna (Rep.) [D-CA18]",RepAnnaEshoo,RepAnnaEshoo,,[113],True,Representative for California's 18th congressional district,18,2015-01-03,42733,,Democrat,400124,202-225-8104,representative,Representative,,,2013-01-03,CA,Rep.,Representative,http://eshoo.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539265,444749,+,Yea,116058,F000030,1941-07-04,30645,Sam,male,Male,400129,Farr,https://www.govtrack.us/congress/members/sam_farr/400129,,Rep. Sam Farr [D-CA20],,,N00007312,26745,"Farr, Sam (Rep.) [D-CA20]",RepSamFarr,CongressmanSamFarr,,[113],True,Representative for California's 20th congressional district,20,2015-01-03,42735,,Democrat,400129,202-225-2861,representative,Representative,,,2013-01-03,CA,Rep.,Representative,http://www.farr.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539266,444749,+,Yea,116058,F000043,1956-11-21,36763,Chaka,male,Male,400130,Fattah,https://www.govtrack.us/congress/members/chaka_fattah/400130,,Rep. Chaka Fattah [D-PA2],,,N00001746,21850,"Fattah, Chaka (Rep.) [D-PA2]",ChakaFattah,ChakaFattah,,[113],True,Representative for Pennsylvania's 2nd congressional district,2,2015-01-03,42736,,Democrat,400130,202-225-4001,representative,Representative,,,2013-01-03,PA,Rep.,Representative,http://fattah.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539270,444749,+,Yea,116058,F000445,1952-02-17,89584,J.,male,Male,400137,Forbes,https://www.govtrack.us/congress/members/randy_forbes/400137,Randy,Rep. Randy Forbes [R-VA4],,,N00013799,5146,"Forbes, Randy (Rep.) [R-VA4]",Randy_Forbes,RepRandyForbes,,[113],True,Representative for Virginia's 4th congressional district,4,2015-01-03,42738,,Republican,400137,202-225-6365,representative,Representative,,,2013-01-03,VA,Rep.,Representative,http://forbes.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539487,444750,-,Nay,116058,F000448,1957-06-19,1003550,Trent,male,Male,400141,Franks,https://www.govtrack.us/congress/members/trent_franks/400141,,Rep. Trent Franks [R-AZ8],,,N00006423,28399,"Franks, Trent (Rep.) [R-AZ8]",RepTrentFranks,,,[113],True,Representative for Arizona's 8th congressional district,8,2015-01-03,42739,,Republican,400141,202-225-4576,representative,Representative,,,2013-01-03,AZ,Rep.,Representative,http://franks.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539274,444749,+,Yea,116058,F000372,1946-04-29,37781,Rodney,male,Male,400142,Frelinghuysen,https://www.govtrack.us/congress/members/rodney_frelinghuysen/400142,P.,Rep. Rodney Frelinghuysen [R-NJ11],,,N00000684,22177,"Frelinghuysen, Rodney (Rep.) [R-NJ11]",USRepRodney,RepFrelinghuysen,,[113],True,Representative for New Jersey's 11th congressional district,11,2015-01-03,42740,,Republican,400142,202-225-5034,representative,Representative,,,2013-01-03,NJ,Rep.,Representative,http://frelinghuysen.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539491,444750,-,Nay,116058,G000548,1959-07-09,1003601,Scott,male,Male,400145,Garrett,https://www.govtrack.us/congress/members/scott_garrett/400145,,Rep. Scott Garrett [R-NJ5],,,N00000743,4430,"Garrett, Scott (Rep.) [R-NJ5]",RepGarrett,repscottgarrett,,[113],True,Representative for New Jersey's 5th congressional district,5,2015-01-03,42741,,Republican,400145,202-225-4465,representative,Representative,,,2013-01-03,NJ,Rep.,Representative,http://garrett.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539278,444749,+,Yea,116058,G000549,1955-02-25,1003611,Jim,male,Male,400147,Gerlach,https://www.govtrack.us/congress/members/jim_gerlach/400147,,Rep. Jim Gerlach [R-PA6],,,N00025025,5226,"Gerlach, Jim (Rep.) [R-PA6]",JimGerlach,RepJimGerlach,,[113],True,Representative for Pennsylvania's 6th congressional district,6,2015-01-03,42742,,Republican,400147,202-225-4315,representative,Representative,,,2013-01-03,PA,Rep.,Representative,http://gerlach.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539281,444749,+,Yea,116058,G000550,1942-07-10,1003565,Phil,male,Male,400151,Gingrey,https://www.govtrack.us/congress/members/phil_gingrey/400151,,Rep. Phil Gingrey [R-GA11],,,N00024760,17644,"Gingrey, Phil (Rep.) [R-GA11]",RepPhilGingrey,RepPhilGingrey,,[113],True,Representative for Georgia's 11th congressional district,11,2015-01-03,42743,,Republican,400151,202-225-2931,representative,Representative,,,2013-01-03,GA,Rep.,Representative,http://gingrey.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539282,444749,+,Yea,116058,G000289,1952-09-22,27025,Bob,male,Male,400154,Goodlatte,https://www.govtrack.us/congress/members/bob_goodlatte/400154,W.,Rep. Bob Goodlatte [R-VA6],,,N00009154,27116,"Goodlatte, Bob (Rep.) [R-VA6]",RepGoodlatte,RepBobGoodlatte,,[113],True,Representative for Virginia's 6th congressional district,6,2015-01-03,42744,,Republican,400154,202-225-5431,representative,Representative,,,2013-01-03,VA,Rep.,Representative,http://goodlatte.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539283,444749,+,Yea,116058,G000377,1943-01-18,45709,Kay,female,Female,400157,Granger,https://www.govtrack.us/congress/members/kay_granger/400157,,Rep. Kay Granger [R-TX12],,,N00008799,334,"Granger, Kay (Rep.) [R-TX12]",RepKayGranger,RepKayGranger,,[113],True,Representative for Texas's 12th congressional district,12,2015-01-03,42745,,Republican,400157,202-225-5071,representative,Representative,,,2013-01-03,TX,Rep.,Representative,http://kaygranger.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
